SalesOrderID	RevisionNumber	OrderDate	DueDate	ShipDate	Status	OnlineOrderFlag	SalesOrderNumber	PurchaseOrderNumber	AccountNumber	CustomerID	SalesPersonID	TerritoryID	BillToAddressID	ShipToAddressID	ShipMethodID	CreditCardID	CreditCardApprovalCode	CurrencyRateID	SubTotal	TaxAmt	Freight	TotalDue	Comment	rowguid	ModifiedDate
61153	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61153		10-4030-013949	13949		4	29725	29725	1				2366
61154	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61154		10-4030-013905	13905		4	15786	15786	1	17112	337014Vi88864		2366
61155	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61155		10-4030-011797	11797		4	22767	22767	1	1524	437024Vi7824		2394
61156	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61156		10-4030-011778	11778		1	12444	12444	1	19162	837054Vi99577		2294
61157	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61157		10-4030-026965	26965		7	18957	18957	1	15764	337884Vi81500		776
61158	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61158		10-4030-023348	23348		9	11675	11675	1	14416	938180Vi74717	10413	1723
61159	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61159		10-4030-017308	17308		9	17898	17898	1	6672	938314Vi34739	10413	2443
61160	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61160		10-4030-019975	19975		9	26617	26617	1	18938	638324Vi98405	10413	2478
61161	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61161		10-4030-025052	25052		9	26740	26740	1	15261	238571Vi78898	10413	1155
61162	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61162		10-4030-022577	22577		9	12946	12946	1	15224	538924Vi78740	10413	561
61163	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61163		10-4030-022572	22572		9	26515	26515	1	9771	238968Vi50329	10413	553
61164	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61164		10-4030-027359	27359		9	20241	20241	1	15703	838970Vi81164	10413	561
61165	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61165		10-4030-011101	11101		9	26896	26896	1	11628	539012Vi60074	10413	2422
61166	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61166		10-4030-025867	25867		4	25529	25529	1	11278	1140493Vi58154		2384
61167	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61167		10-4030-023176	23176		4	23972	23972	1	10620	441286Vi54758		539
61168	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61168		10-4030-019123	19123		6	28655	28655	1	2329	541426Vi12156	10415	1170
61169	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61169		10-4030-026937	26937		10	15057	15057	1	8792	342399Vi45380	10418	619
61170	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61170		10-4030-026913	26913		10	11908	11908	1	16483	1242425Vi85326	10418	607
61171	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61171		10-4030-011241	11241		7	11456	11456	1	12125	542447Vi62683		553
61172	8	2013-11-29 00:00:00	2013-12-11 00:00:00	2013-12-06 00:00:00	5	True	SO61172		10-4030-028446	28446		10	12431	12431	1	8860	442906Vi45723	10418	2398
61173	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61173	PO522171689	10-4020-000676	29825	279	5	985	985	5	16281	105031Vi84182		29140
61174	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61174	PO19314179996	10-4020-000622	30039	275	3	627	627	5	18656	25108Vi96941		6899
61175	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61175	PO19575149991	10-4020-000034	29776	282	10	636	636	5	706	95123Vi3624	10429	25882
61176	9	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61176	PO19111193314	10-4020-000248	30001	288	8	728	728	5	18946	75154Vi98442	10428	1466
61177	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61177	PO18473117778	10-4020-000442	29734	289	6	517	517	5	1346	85272Vi6854	10426	21131
61178	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61178	PO18009130007	10-4020-000510	29565	276	4	1073	1073	5	4322	45293Vi22691		2689
61179	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61179	PO18444157069	10-4020-000227	29994	289	6	482	482	5	10456	125300Vi53935	10426	39248
61180	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61180	PO16936130746	10-4020-000429	29602	285	9	428	428	5	11110	25435Vi57303	10424	3490
61181	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61181	PO17197117656	10-4020-000125	30065	277	2	767	767	5	1862	75469Vi9665		30500
61182	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61182	PO16588179661	10-4020-000146	29580	283	1	849	849	5	15232	35536Vi78804		52697
61183	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61183	PO16443112850	10-4020-000398	29599	283	1	877	877	5	4052	95549Vi21320		32
61184	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61184	PO16298116527	10-4020-000599	29641	281	4	1088	1088	5	4830	25596Vi25371		94493
61185	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61185	PO15022115307	10-4020-000560	29502	283	1	893	893	5	6626	25726Vi34490		461
61186	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61186	PO14732152217	10-4020-000514	29614	289	6	529	529	5	1566	85824Vi8045	10426	32743
61187	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61187	PO13978135025	10-4020-000200	29890	283	1	855	855	5	13693	25934Vi70960		65
61188	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61188	PO12528143455	10-4020-000331	30116	276	4	1044	1044	5	11416	66119Vi58876		49123
61189	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61189	PO12412183085	10-4020-000670	29827	275	3	631	631	5	11886	126153Vi61402		61946
61190	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61190	PO12441157171	10-4020-000302	29693	288	8	731	731	5	11046	16187Vi56991	10428	37202
61191	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61191	PO10034147207	10-4020-000305	29694	277	2	787	787	5	4931	106452Vi25876		602
61192	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61192	PO10092119585	10-4020-000252	30096	277	2	782	782	5	10	56496Vi35		2783
61193	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61193	PO551160749	10-4020-000004	29772	275	4	560	11380	5	14562	96509Vi75503		56181
61194	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61194	PO696194650	10-4020-000232	29874	282	10	647	647	5	18419	66542Vi95688	10429	3040
61195	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61195	PO899113333	10-4020-000290	29689	283	1	865	865	5	3070	46572Vi16176		40026
61196	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61196	PO1711193720	10-4020-000245	30000	289	6	485	485	5	6156	126661Vi31994	10426	28038
61197	9	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61197	PO1682127437	10-4020-000572	29745	288	8	746	746	5	8579	16731Vi44368	10428	12629
61198	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61198	PO1682187851	10-4020-000572	29745	287	8	746	746	5	8579	16747Vi44368	10428	323
61199	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61199	PO2552199779	10-4020-000506	29497	280	1	889	889	5	13045	76822Vi67506		57374
61200	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61200	PO2755113256	10-4020-000205	29987	274	4	1023	1023	5	7898	86865Vi40890		70731
61201	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61201	PO3016192040	10-4020-000183	29654	275	3	579	579	5	14497	56912Vi75200		1880
61202	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61202	PO2929190212	10-4020-000380	29683	283	1	875	875	5	10336	86914Vi53345		4424
61203	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61203	PO20126160835	10-4020-000421	29650	274	4	1059	1059	5	14842	97138Vi76868		83
61204	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61204	PO15312134209	10-4020-000299	29692	289	6	494	494	5	923	57143Vi4665	10426	22748
61205	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61205	PO12615137288	10-4020-000440	29604	279	5	956	956	5	18868	37150Vi98016		377
61206	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61206	PO15428164474	10-4020-000646	29974	275	3	629	629	5	10370	57151Vi53503		41
61207	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61207	PO14123129987	10-4020-000578	29747	283	1	895	895	5	15538	27156Vi80261		2186
61208	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61208	PO14616115445	10-4020-000634	29970	286	9	439	439	5	14535	127160Vi75379	10424	9311
61209	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61209	PO11484136165	10-4020-000594	29647	277	2	820	820	5	17774	107162Vi92219		28194
61210	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61210	PO8787168827	10-4020-000523	29783	276	3	1075	1075	5	5868	127166Vi30612		14805
61211	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61211	PO13659160415	10-4020-000437	29605	281	4	1060	1060	5	16021	17169Vi82823		23412
61212	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61212	PO13833118509	10-4020-000095	29631	281	4	1003	1003	5	3764	37170Vi19824		8070
61213	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61213	PO14094112722	10-4020-000253	29867	284	1	860	860	5	11679	67174Vi60400		7565
61214	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61214	PO14355181336	10-4020-000286	29778	282	10	650	650	5	5710	17176Vi29896	10429	4706
61215	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61215	PO10527132307	10-4020-000480	29761	278	6	525	525	5	5439	127179Vi28482	10426	2842
61216	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61216	PO13340173082	10-4020-000355	29909	290	7	694	694	5	13779	107182Vi71427		28344
61217	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61217	PO9889149314	10-4020-000494	29500	279	5	962	962	5	10709	17187Vi55278		24951
61218	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61218	PO13688193778	10-4020-000475	29744	276	4	1068	1068	5	12	77192Vi43		41791
61219	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61219	PO11687126732	10-4020-000691	29820	277	2	831	831	5	8399	107196Vi43509		23752
61220	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61220	PO14413152509	10-4020-000383	29682	281	4	1051	1051	5	18502	17200Vi96122		108
61221	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61221	PO15399128383	10-4020-000220	29591	275	3	584	584	5	3392	37201Vi17854		4443
61222	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61222	PO13862196260	10-4020-000119	30067	289	6	464	464	5	3980	97207Vi20982	10426	21286
61223	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61223	PO11861157968	10-4020-000017	29811	277	5	755	755	5	18153	37214Vi94127		1544
61224	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61224	PO13775159907	10-4020-000618	29844	277	2	821	821	5	1417	37221Vi7271		35379
61225	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61225	PO12035159150	10-4020-000123	29670	286	9	411	411	5	16939	57223Vi87797	10424	12485
61226	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61226	PO9454118602	10-4020-000591	29648	286	9	437	437	5	16805	47229Vi87037	10424	680
61227	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61227	PO10730172247	10-4020-000491	29489	281	4	1069	1069	5	6653	127230Vi34642		57449
61228	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61228	PO9831151400	10-4020-000081	29704	279	5	917	917	5	17902	107235Vi92831		22453
61229	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61229	PO10324197030	10-4020-000196	29941	282	10	645	645	5	14487	107238Vi75131	10429	24336
61230	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61230	PO12644163346	10-4020-000530	30075	279	5	968	968	5	2571	17241Vi13395		26545
61231	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61231	PO13514155381	10-4020-000337	30114	290	7	693	693	5	12746	87243Vi65897		181
61232	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61232	PO11136111699	10-4020-000120	29671	278	6	465	465	5	18908	27244Vi98246	10426	14427
61233	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61233	PO6554130912	10-4020-000387	30057	279	5	951	951	5	1324	87254Vi6740		24
61234	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61234	PO6235157155	10-4020-000431	29533	277	3	801	801	5	2337	27257Vi12181		10127
61235	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61235	PO8004115760	10-4020-000231	29595	286	9	417	417	5	16065	127259Vi83057	10424	31850
61236	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61236	PO10237145027	10-4020-000041	29805	281	4	994	994	5	8217	57271Vi42584		13721
61237	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61237	PO6032191923	10-4020-000177	29656	286	9	414	414	5	8342	117279Vi43213	10424	5115
61238	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61238	PO8410140860	10-4020-000538	29587	282	10	664	664	5	1906	77284Vi9895	10429	22608
61239	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61239	PO3828136274	10-4020-000414	29658	277	2	800	800	5	1912	87288Vi9920		18775
61240	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61240	PO6467181082	10-4020-000660	30109	277	3	826	826	5	17645	57296Vi91557		13804
61241	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61241	PO9338116236	10-4020-000451	29737	284	1	882	882	5	19143	47302Vi99484		26298
61242	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61242	PO5916123429	10-4020-000392	29679	288	8	736	736	5	1039	127306Vi5185	10428	2049
61243	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61243	PO7859152962	10-4020-000221	29992	281	4	1024	1024	5	7176	107308Vi37251		14608
61244	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61244	PO6612122199	10-4020-000110	30070	280	1	845	845	5	15177	127310Vi78559		54955
61245	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61245	PO9367166470	10-4020-000664	29829	285	9	442	442	5	12371	87318Vi63984	10424	445
61246	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61246	PO3538164998	10-4020-000229	29875	290	7	687	687	5	11744	67327Vi60730		1409
61247	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61247	PO6409149613	10-4020-000292	29570	275	4	592	592	5	242	27329Vi1235		3263
61248	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61248	PO4495126386	10-4020-000496	30048	289	6	526	526	5	14928	97335Vi77341	10426	51324
61249	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61249	PO4524119518	10-4020-000482	29894	288	8	741	741	5	9949	87336Vi51173	10428	26203
61250	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61250	PO4930183869	10-4020-000425	29879	289	6	515	515	5	11984	47338Vi61932	10426	2921
61251	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61251	PO6380165323	10-4020-000597	29850	275	4	623	623	5	7001	97342Vi36405		2159
61252	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61252	PO5423185445	10-4020-000639	29837	288	8	750	750	5	11888	57343Vi61420	10428	372
61253	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61253	PO1479124276	10-4020-000673	29826	276	1	1101	1101	5	13699	87346Vi70980		677
61254	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61254	PO4872176154	10-4020-000086	29634	288	8	719	719	5	2847	117348Vi14813	10428	8043
61255	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61255	PO2436113606	10-4020-000241	29871	276	4	1029	1029	5	17174	107357Vi89124		8610
61256	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61256	PO1421187796	10-4020-000325	30018	284	1	868	9	5	17239	17385Vi89471		167
61257	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61257	PO3741176337	10-4020-000404	29520	279	5	952	952	5	4983	47932Vi26101		9630
61258	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61258	PO3509137345	10-4020-000139	29795	290	7	682	682	5	8672	87986Vi44761	10428	10879
61259	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61259	PO4176125148	10-4020-000458	30084	279	5	958	958	5	2519	108076Vi13146		323
61260	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61260	PO5075178666	10-4020-000344	29606	283	1	871	871	5	14612	48167Vi75759		647
61261	8	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61261	PO5394179748	10-4020-000094	29920	275	4	570	570	5	19043	108184Vi98944		38
61262	9	2013-11-30 00:00:00	2013-12-12 00:00:00	2013-12-07 00:00:00	5	False	SO61262	PO5423144379	10-4020-000639	29837	288	8	750	750	5	11888	58223Vi61420	10428	563
