Date,DateKey,Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,DayName,MonthName,IsWeekend
2007-01-10,20070110,2007,1,10,4,1,2,Wednesday,January,false
2007-01-11,20070111,2007,1,11,5,1,2,Thursday,January,false
2007-01-12,20070112,2007,1,12,6,1,2,Friday,January,false
2007-01-13,20070113,2007,1,13,7,1,2,Saturday,January,true
2007-01-14,20070114,2007,1,14,1,1,2,Sunday,January,true
2007-01-15,20070115,2007,1,15,2,1,3,Monday,January,false
2007-01-16,20070116,2007,1,16,3,1,3,Tuesday,January,false
2007-01-17,20070117,2007,1,17,4,1,3,Wednesday,January,false
2007-01-18,20070118,2007,1,18,5,1,3,Thursday,January,false
2007-01-19,20070119,2007,1,19,6,1,3,Friday,January,false
2007-01-20,20070120,2007,1,20,7,1,3,Saturday,January,true
2007-01-21,20070121,2007,1,21,1,1,3,Sunday,January,true
2007-01-22,20070122,2007,1,22,2,1,4,Monday,January,false
2007-01-23,20070123,2007,1,23,3,1,4,Tuesday,January,false
2007-01-24,20070124,2007,1,24,4,1,4,Wednesday,January,false
2007-01-25,20070125,2007,1,25,5,1,4,Thursday,January,false
2007-01-26,20070126,2007,1,26,6,1,4,Friday,January,false
2007-01-27,20070127,2007,1,27,7,1,4,Saturday,January,true
2007-01-28,20070128,2007,1,28,1,1,4,Sunday,January,true
2007-01-29,20070129,2007,1,29,2,1,5,Monday,January,false
2007-01-30,20070130,2007,1,30,3,1,5,Tuesday,January,false
2007-01-31,20070131,2007,1,31,4,1,5,Wednesday,January,false
2007-02-01,20070201,2007,2,1,5,1,5,Thursday,February,false
2007-02-02,20070202,2007,2,2,6,1,5,Friday,February,false
2007-02-03,20070203,2007,2,3,7,1,5,Saturday,February,true
2007-02-04,20070204,2007,2,4,1,1,5,Sunday,February,true
2007-02-05,20070205,2007,2,5,2,1,6,Monday,February,false
2007-02-06,20070206,2007,2,6,3,1,6,Tuesday,February,false
2007-02-07,20070207,2007,2,7,4,1,6,Wednesday,February,false
2007-02-08,20070208,2007,2,8,5,1,6,Thursday,February,false
2007-02-09,20070209,2007,2,9,6,1,6,Friday,February,false
2007-02-10,20070210,2007,2,10,7,1,6,Saturday,February,true
2007-02-11,20070211,2007,2,11,1,1,6,Sunday,February,true
2007-02-12,20070212,2007,2,12,2,1,7,Monday,February,false
2007-02-13,20070213,2007,2,13,3,1,7,Tuesday,February,false
2007-02-14,20070214,2007,2,14,4,1,7,Wednesday,February,false
2007-02-15,20070215,2007,2,15,5,1,7,Thursday,February,false
2007-02-16,20070216,2007,2,16,6,1,7,Friday,February,false
2007-02-17,20070217,2007,2,17,7,1,7,Saturday,February,true
2007-02-18,20070218,2007,2,18,1,1,7,Sunday,February,true
2007-02-19,20070219,2007,2,19,2,1,8,Monday,February,false
2007-02-20,20070220,2007,2,20,3,1,8,Tuesday,February,false
2007-02-21,20070221,2007,2,21,4,1,8,Wednesday,February,false
2007-02-22,20070222,2007,2,22,5,1,8,Thursday,February,false
2007-02-23,20070223,2007,2,23,6,1,8,Friday,February,false
2007-02-24,20070224,2007,2,24,7,1,8,Saturday,February,true
2007-02-25,20070225,2007,2,25,1,1,8,Sunday,February,true
2007-02-26,20070226,2007,2,26,2,1,9,Monday,February,false
2007-02-27,20070227,2007,2,27,3,1,9,Tuesday,February,false
2007-02-28,20070228,2007,2,28,4,1,9,Wednesday,February,false
2007-03-01,20070301,2007,3,1,5,1,9,Thursday,March,false
2007-03-02,20070302,2007,3,2,6,1,9,Friday,March,false
2007-03-03,20070303,2007,3,3,7,1,9,Saturday,March,true
2007-03-04,20070304,2007,3,4,1,1,9,Sunday,March,true
2007-03-05,20070305,2007,3,5,2,1,10,Monday,March,false
2007-03-06,20070306,2007,3,6,3,1,10,Tuesday,March,false
2007-03-07,20070307,2007,3,7,4,1,10,Wednesday,March,false
2007-03-08,20070308,2007,3,8,5,1,10,Thursday,March,false
2007-03-09,20070309,2007,3,9,6,1,10,Friday,March,false
2007-03-10,20070310,2007,3,10,7,1,10,Saturday,March,true
2007-03-11,20070311,2007,3,11,1,1,10,Sunday,March,true
2007-03-12,20070312,2007,3,12,2,1,11,Monday,March,false
2007-03-13,20070313,2007,3,13,3,1,11,Tuesday,March,false
2007-03-14,20070314,2007,3,14,4,1,11,Wednesday,March,false
2007-03-15,20070315,2007,3,15,5,1,11,Thursday,March,false
2007-03-16,20070316,2007,3,16,6,1,11,Friday,March,false
2007-03-17,20070317,2007,3,17,7,1,11,Saturday,March,true
2007-03-18,20070318,2007,3,18,1,1,11,Sunday,March,true
2007-03-19,20070319,2007,3,19,2,1,12,Monday,March,false
2007-03-20,20070320,2007,3,20,3,1,12,Tuesday,March,false
2007-03-21,20070321,2007,3,21,4,1,12,Wednesday,March,false
2007-03-22,20070322,2007,3,22,5,1,12,Thursday,March,false
2007-03-23,20070323,2007,3,23,6,1,12,Friday,March,false
2007-03-24,20070324,2007,3,24,7,1,12,Saturday,March,true
2007-03-25,20070325,2007,3,25,1,1,12,Sunday,March,true
2007-03-26,20070326,2007,3,26,2,1,13,Monday,March,false
2007-03-27,20070327,2007,3,27,3,1,13,Tuesday,March,false
2007-03-28,20070328,2007,3,28,4,1,13,Wednesday,March,false
2007-03-29,20070329,2007,3,29,5,1,13,Thursday,March,false
2007-03-30,20070330,2007,3,30,6,1,13,Friday,March,false
2007-03-31,20070331,2007,3,31,7,1,13,Saturday,March,true
2007-04-01,20070401,2007,4,1,1,2,13,Sunday,April,true
2007-04-02,20070402,2007,4,2,2,2,14,Monday,April,false
2007-04-03,20070403,2007,4,3,3,2,14,Tuesday,April,false
2007-04-04,20070404,2007,4,4,4,2,14,Wednesday,April,false
2007-04-05,20070405,2007,4,5,5,2,14,Thursday,April,false
2007-04-06,20070406,2007,4,6,6,2,14,Friday,April,false
2007-04-07,20070407,2007,4,7,7,2,14,Saturday,April,true
2007-04-08,20070408,2007,4,8,1,2,14,Sunday,April,true
2007-04-09,20070409,2007,4,9,2,2,15,Monday,April,false
2007-04-10,20070410,2007,4,10,3,2,15,Tuesday,April,false
2007-04-11,20070411,2007,4,11,4,2,15,Wednesday,April,false
2007-04-12,20070412,2007,4,12,5,2,15,Thursday,April,false
